"443494","BANDA DE MOTOR ","850","1/8/2019 20:10:28.376562+00","13","129677","11"
"443493","INSTALACION","750","1/8/2019 20:09:52.163364+00","13","135690","11"
"443492","**Nuevo tecnico (espera_de_partes)","-200","1/8/2019 20:09:50.420585+00","13","135972","6"
"443491","**Orden Icon","609","1/8/2019 20:09:50.417525+00","13","135972","6"
"443490","**Nuevo tecnico (VICTOR)","-200","1/8/2019 20:02:00.860493+00","13","135971","7"
"443489","**Orden de armado","333.5","1/8/2019 20:02:00.857368+00","13","135971","7"
"443488","**Nuevo tecnico (VICTOR)","-200","1/8/2019 20:00:18.72932+00","13","135970","7"
"443487","**Orden de armado","333.5","1/8/2019 20:00:18.726571+00","13","135970","7"
"443486","**Nuevo tecnico (VICTOR)","-200","1/8/2019 19:57:59.074818+00","13","135969","7"
"443485","**Orden de armado","333.5","1/8/2019 19:57:59.07137+00","13","135969","7"
"443484","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 19:47:56.534888+00","13","135968","7"
"443483","**Nuevo tecnico (VICTOR)","-200","1/8/2019 19:47:32.811782+00","13","135967","6"
"443482","**Orden de armado","333.5","1/8/2019 19:47:32.808632+00","13","135967","6"
"443481","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 19:39:03.554361+00","13","135966","7"
"443480","IVA ","1812.16","1/8/2019 19:36:09.332735+00","13","134674","11"
"443479","**Nuevo tecnico (VICTOR)","-200","1/8/2019 19:34:49.211301+00","13","135965","6"
"443478","**Icon revision","609","1/8/2019 19:34:49.208364+00","13","135965","6"
"443477","riel ","1300","1/8/2019 19:34:49.001286+00","13","134674","11"
"443476","MOTOR  ","5500","1/8/2019 19:34:39.020157+00","13","134674","11"
"443475","BANDA DE PISO","3980","1/8/2019 19:32:50.394542+00","13","134674","11"
"443474","revision","450","1/8/2019 19:30:47.235731+00","13","135409","11"
"443473","**Nuevo tecnico (Xalapa-Isau Marin)","-200","1/8/2019 19:30:09.596862+00","13","135964","7"
"443472","**Orden de armado","333.5","1/8/2019 19:30:09.592054+00","13","135964","7"
"443471","**Nuevo tecnico (espera_de_partes)","-200","1/8/2019 19:29:28.843857+00","13","135963","6"
"443470","**Orden Icon","609","1/8/2019 19:29:28.840625+00","13","135963","6"
"443469","**Nuevo tecnico (VICTOR)","-200","1/8/2019 19:20:07.758529+00","13","135962","6"
"443468","**Icon revision","609","1/8/2019 19:20:07.755471+00","13","135962","6"
"443467","**Nuevo tecnico (VICTOR)","-200","1/8/2019 19:07:51.919815+00","13","135961","6"
"443466","**Icon revision","609","1/8/2019 19:07:51.916739+00","13","135961","6"
"443465","**Nuevo tecnico (VICTOR)","-200","1/8/2019 19:05:24.73132+00","13","135960","6"
"443464","**Icon revision","609","1/8/2019 19:05:24.728514+00","13","135960","6"
"443463","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 19:03:06.836382+00","13","135959","11"
"443462","**Cambio de tecnico (ESPERA_DE_PARTES a Villahermosa - Hector Ramirez)","-200","1/8/2019 19:01:24.928031+00","13","134757","99"
